169851,ch acrobat's caruso casanova,m,239382,123432,normal,8.05
169839,quinta's silver blue spaaihoef,f,,,normal,10
169854,gic jeggelland cats d.j. lucky,m,,,normal,11.8
169922,doublebee hobbit,m,,,normal,3.71
169980,the dorsai neskaya,f,160712,293872,normal,2.74
170028,kya van ashamta,f,124752,338782,normal,0
169934,gic biakim's maliblue,f,,,normal,34.5
169991,make my day's kokos,f,,,normal,31.5
170111,pahokee estaphan,m,,,normal,25.5
170072,ch catwizel's coffeen'cream nf,f,,,normal,7.46
170061,wrinkles liadon the beloved,m,282057,375763,normal,5.33
170032,shanna storm rider of tabby town,m,,,normal,2.74
170096,ch & pr jadinell esprit d`aventure,m,210654,384814,normal,29.6
170177,gic chinona's onyx,f,,,normal,1.93
170205,chendos rag's embla,f,335316,162798,normal,37.5
170220,auchentoshan kimba,m,,,normal,15.9
170183,ch racoon-mountain ajscha,f,103924,269163,normal,8.69
170218,gic trevino's bu-gatti,f,,,normal,27.9
170261,trollspotting clarinet,f,,,normal,25
170222,oppigården's tur ture,m,,,normal,17.3
170477,blecktrummans hermes,m,,,normal,3.34
170284,lover coon vaï-lana,f,,,normal,16.9
170429,djäknens minoyha,f,,,normal,7.59
170478,ec blecktrummans malva,f,149970,385206,normal,4.25
170562,barbarella vom schindetal,f,128869,207493,normal,0.734
170637,karlsgårdens sereneti,f,,,normal,15.6
170580,pr ic vimmerskogen's boris,m,105563,337868,normal,2.95
170526,katie kandy stripes song hio,f,,,normal,23.6
170862,ch bosserne puzzy,f,,,normal,28.1
170673,christian løvenskiold felis jubatus,m,408742,310070,normal,12
170706,suanhos mauna loa,f,105036,219599,normal,5.06
170782,ch redtail's oracle,f,286589,198657,normal,3.1
170663,fife ic delisch' lorenzo,m,,,normal,11
170886,rw sgc mar-robs sir elton john,m,,,normal,12.5
170983,zend avesta unity,f,,,normal,11.5
170868,gic wild flower van madango,f,,,normal,12.9
170989,beautiful mind beanies halloween,f,304667,327927,normal,5.65
170926,fife ic bimsie's theia energy,f,102813,359115,normal,13
171134,bluegrasrags ruby of siempreamar,m,,,normal,46.2
171205,gic la forêt's imponerende samson,m,347626,327853,normal,5.42
171006,big blue's machoke,m,,,normal,23.5
171155,ch main cat's midwife,f,,,normal,11.9
171009,löddeskogen's shanghai kid,m,316845,349611,normal,13.6
171261,nikopeja's boromir,m,128397,240783,hcm,1.38
171275,ec jerry of koi pond,m,,,normal,23.5
171210,naomi campbell of chamberlain,f,178778,391993,normal,15.2
171289,cfa gc 2000cats flower power,f,,,normal,27.2
171231,summerplace xandra,f,,,normal,14.7
171354,ic kiwimagic heart breaker,m,,,normal,47.1
171305,krickelins mira bai,f,,,normal,42.8
171298,ch maineguard betty lou,f,,,normal,12.8
171385,gjervfjellet pernille,f,,,normal,9
171294,ch magic lake alina,f,,,normal,13.9
171463,chatoon reglisse,m,,,normal,13
171413,maine street elmo,m,,,normal,13
171491,florian's cat balou,f,,,normal,15.9
171450,operacoon's lorenzo,m,144509,151055,normal,8.3
171419,pillowtalk's jazz,m,,,normal,15.9
171638,nikita,f,189820,187072,normal,0.293
171597,kneph's silver bullet,m,268414,138263,normal,0.397
171559,løve hulen's mujaffa,m,,,normal,18.1
171543,woodlander dorothy of royal mainly,f,,,normal,13.7
171532,fife ep kvasikatten's caitin,f,353490,302701,hcm,13.3
171677,ec august strindberg felis jubatus,m,,,normal,2.59
171647,ch drakborgens pernilla tott von troll,f,285201,198214,normal,2.34
171835,ch ruskprickens mv augusta,f,268734,387193,normal,6.82
171684,izarex zidane af fantasy,m,203873,201634,normal,18.3
171764,big-hannibals marenga,f,,,normal,16.4
172072,ic ragge,m,,,normal,46.9
172012,stormaine tennessee tonya,f,212208,397176,hcm,8.17
171961,wildwood's yankee,m,251142,142080,normal,4.76
172026,mismojn agni funnyface,f,167749,198746,normal,13.2
172046,ec cosmonova's quincy jones,m,292669,160310,normal,36.4
172293,britanya tem tiny tim,m,228487,231493,normal,12.5
172304,tsygan serebryaniy dozhd,m,,,normal,0
172244,ch silverwood's alladin,m,,,normal,1.16
172301,forrest fruits vanja vill,f,221406,210105,normal,3.28
172347,acrobat's mimosa mamarosa,f,374654,361977,normal,10.4
172553,janis anton,m,,,normal,0
172566,ic taropaves lingling,f,,,normal,3.95
172561,chanta moni spring flower,f,258431,249819,normal,30.9
172447,gic caruso vom engelsmeer,m,,,normal,8.99
172385,ch belleamie von der rosenterrasse,f,,,normal,20.5
172593,hvenhilda's rudolf,m,,,normal,42.5
172599,sarafina boy wonder,m,,,normal,12.4
172690,ic exquisite james t kirk,m,236014,200456,normal,21.5
172588,chenza chessie of fogcity,f,,,normal,0
172665,raus höjden's sally,f,,,normal,34
172820,staffansgårdens tomsk,m,252700,278731,normal,0.244
172813,guldklimpen's lady lace,f,,,normal,11.4
172712,biseros brilljant,f,199944,371059,normal,38.1
172900,cinderella tigerlily of the haecoon,f,277059,261405,normal,7.81
172929,ic luckystreet's deedee,f,308265,347797,normal,20.2
173104,korsvattnet demilo,m,,,normal,2.89
173111,ch mestro's lancia,f,281865,149663,normal,2.82
172940,q-t-curls wilfred of ivanhoe,m,,,normal,21
172957,patchwork good luck charm,f,193654,325473,normal,7.14
172958,fife ch shangri-la karma,f,354877,263349,normal,9.1
173114,rw sgc wildwood amonasro,m,,,normal,7.43
173200,trolltösen's jacques-c,m,314708,387341,normal,2.13
173122,jehnna blue vom schindetal,f,,,normal,11.5
173195,the dorsai winter solstice,f,131239,326898,normal,0
173185,born to be wild of gentle lions,m,,,normal,21.2
173317,brugesa's flora gatita,f,,,normal,42.7
173216,ic kebra queen av fjellheia,f,,,normal,3.69
173281,ic arctic coon's indira ghandi,f,,,normal,14.7
173237,rock nock's blue bells bella,f,,,normal,15.1
173314,fife ch golden's äntligen belize,f,,,normal,14.3
173355,ch lumikissan igor,m,,,normal,0
173458,gic baltimoor's silver sören,m,,,normal,6.41
173376,remind's taracass du'chess,f,278380,365402,normal,26.4
173333,pr gic wildwood's xena,f,351705,253981,normal,6.9
173419,gigant black princess,f,,,normal,16.4
173488,badyrs merimat of farao,f,,,normal,2.79
173461,ic mcadam anny,f,,,normal,9.66
173566,stormbringer quickly,f,402036,255562,normal,13.9
173513,operacoon's barbarina,f,144509,367643,normal,10.9
173493,dakotajane of washakie,f,255177,268288,normal,12
173692,gic rossity amadey,m,,,normal,2.69
173640,ec flødekaramel felis jubatus,m,,,normal,3.83
173703,woodshadows blue ocean,m,275278,344652,normal,15.3
173642,anny maine von der neisseaue,f,,,normal,14
173711,lacocoon fancy free,f,,,normal,12.1
173836,tallkatten katja,f,278422,203385,normal,0.415
173730,zaroya's bartolomei,m,,,normal,0
173840,sp ec kara mell av fjellheia,f,,,normal,3.69
173847,kvarnmoras atessa,f,,,normal,15.4
173818,absolut annabell of bluestonecats,f,,,normal,11.5
173911,gic seeker d hatshepsout,m,,,normal,6.23
174085,ch heatwave's cc rider,m,,,normal,21.4
173967,nora,f,,,normal,44.4
173865,riofyris saga,f,251683,268542,hcm,5.71
173954,gc chattacoon rocky road of mtnmaine,m,,,normal,9.3
174187,julia,f,,,normal,0
174164,chess,m,154735,211461,normal,2.99
174183,havheksen's karl smart,m,,,normal,3.53
174100,sakeena's igor den iltre,m,,,normal,1.95
174207,fife ic nyponrosens ymer,m,,,normal,21.6
174371,sp ch taz wood's cazandra blue,f,190346,160014,normal,3.55
174386,ec gimlet flash gordina,f,,,normal,21.4
174351,timberhills kylee sue,f,,,normal,16.4
174356,ch ubangi of mama lou,m,,,normal,9.41
174375,ic tabula rasa haydee,f,270712,214618,normal,7.06
174401,laksjøen's synne,f,,,normal,2.56
174467,alnakeed hey jude,m,,,normal,3.26
174529,wicca shaicoona chinni,f,,,normal,26.1
174454,bluesapphire's right on target,m,187117,246572,normal,34.6
174446,fife ic piupaws oliver twist,m,,,normal,11.8
174711,ic chatandolls zoie an,f,,,normal,42.8
174560,cutecat's ultima thule,m,,,normal,35.9
174547,kémikat felicia,f,286885,199264,normal,13.9
174604,mating cekoria,f,,,normal,15.4
174536,maine doll lafayette,f,179433,134878,normal,12.5
174731,ch gorabellas basnia bellochka,f,396336,373949,normal,5.26
174729,mccloud last white girl,f,171559,195386,normal,15.6
174720,dgc-od chemicoons madame marie curie,f,398760,141952,normal,16
174811,löddeskogen's maine nicci,f,,,normal,13.3
174830,löddeskogen's anastasia,f,316845,154202,normal,15.5
174887,mooniacis he-man,m,,,normal,15.5
174926,quincy of magic cottage,f,409298,409574,normal,19.1
174895,katahdin salvador sammy-boy,m,,,normal,11.3
174923,rw-qgc pinecoon eowyn,f,,,normal,15.3
175035,fife ic biccibonny's aziza chamion,f,189664,307980,normal,13.3
175153,gic wcf edelweiss rafaella,f,,,normal,0
175134,ip ec flatland's karoline,f,,,normal,9.4
175054,ec tarmac's noble art,m,,,normal,45.2
175077,naomi of old blue river,f,,,normal,16.7
175133,absolut coon's eros ramazzotti,m,387667,212511,normal,4.81
175173,ec isgården's astrakan,m,105563,197219,normal,3.87
175191,ic beata,f,293439,341090,normal,20.8
175227,wildwillows zachery,m,155685,130671,normal,16.2
175249,ic usia de pace-anza,f,387396,199447,normal,15
175156,ak - mozart,m,,,normal,10.9
175282,gic ruaztec hyacinth of nostalgie,m,,,normal,12.6
175325,gic kalibrahmas no mercy,m,,,normal,10.8
175257,ep ec gustav vasa felis jubatus,m,,,normal,2.59
175280,ic floppicat oliver g of tajeschidolls,m,,,normal,24.4
175287,birmatorpet maine-attraction,f,289246,276270,normal,8.67
175384,ch mountaineer's olivia wackymoon,f,,,normal,22.1
175401,van bever ragdoll cherry,f,,,normal,25.7
175371,gentle favourit wesley,m,,,normal,18.6
175340,irisfields nanouk,m,,,normal,12.2
175350,sechercat thelma,f,,,normal,12.8
175448,ch palmitos megastar amaltheia,f,175868,268109,normal,41
175456,musplheims freke,m,,,normal,1.63
175524,charles,m,,,normal,13.3
175502,ec lady sunshine of mount steele,f,,,normal,10.9
175433,malmsjöstugans garfield,m,,,normal,34.1
175606,closer walk of praylyne,f,,,normal,0
175665,gic sjena's carmen,f,,,normal,1.91
175699,midlands faustino,m,211862,104586,normal,4.19
175543,pr gic milda ma tildes nisse rimfrost,m,,,normal,3.19
175587,tiger lily cream wild indigo,m,,,normal,8.69
175711,tallkatten grisha,m,268414,213002,normal,0.977
175868,sommarlund's megastar gizmo,m,,,normal,46.2
175731,aleigas timur,m,398088,271283,normal,5.93
175851,gic løvetand felis jubatus,m,173640,408529,normal,12
175860,chrisdahl binette,f,,,normal,17.5
175953,bubastis' lauriet,f,200872,167497,normal,0.817
176005,andokaja's red silver junior,m,,,normal,0
175900,whinston von locksley,m,,,normal,36.7
175995,chimär's cherry,f,,,normal,35.8
175988,ic jersey of saxonyforest,f,149714,151732,hcm,16.4
176031,tania z chaty,f,,,normal,0
176075,sheltieblue ragga werdi,m,188588,324204,normal,51.5
176081,la forêt's vinzent,m,,,normal,8.44
176017,mysticoon legend of bonfires,m,,,normal,19.9
176065,tinywinys cilia clo-etta clon,f,178205,210624,normal,33.7
176260,magaris jasmine,f,,,normal,14.6
176284,gic escamillo felis jubatus,m,,,normal,11.5
176179,cfa gc angelwaves taj mahal,f,,,normal,46.8
176282,ultra-chic des trios ginkgo,f,,,normal,23.7
176170,ch wilderland american beauty,f,,,normal,11.5
176436,kazols maison,m,268414,275638,normal,0.417
176390,isgården's flädie,f,105563,197219,normal,3.87
176333,crazy castle amee,f,,,normal,12.8
176399,doanto's broomhilda,f,349400,314082,normal,17.9
176315,rebeldia berenice,f,407927,341090,normal,26
176503,sibericat pantera,f,386718,278984,normal,9.38
176526,melicoon amethyste,f,,,normal,14.5
176540,evita tamara of kawanhee,f,,,normal,9.3
176469,ch pitho ayo,f,150562,273427,normal,17
176458,backkara's belizza,f,,,normal,33.6
176624,dunderkattens olivia,f,,,normal,2.93
176597,the dorsai rigel,f,252899,347243,normal,4.39
176677,supernova sisse,f,,,normal,20.2
176581,mac moni's anglia,f,114269,231731,normal,15.5
176631,yarradoo's tortie bianca,f,,,normal,34.1
176933,ch benjamin ceská sibir,m,,,normal,0.928
176841,ic lalabi's quadrophenia,f,,,normal,44.5
176743,ch syrenbacken's black emerald,f,154651,325161,normal,3.57
176750,gic lakeside cherokee,m,,,normal,11.4
176745,thuetussen's ezmeralda,f,,,normal,32.3
176988,gomorran's gloria,f,,,normal,2
177003,ice wood's bodyguard,m,,,normal,19.2
176946,ic incroyables miramar,m,,,normal,31.6
176981,the dorsai a fine brown frame,f,372462,321335,normal,7.63
176992,ch moontigers willow,f,176750,296216,normal,13.2
177025,petits lutins white swan,f,,,normal,14.6
177219,ec silverwood's big brown bastian,m,,,normal,4.36
177036,nordhøjs impondrende,m,174183,353671,normal,13.4
177119,gigant odin,m,,,normal,19.6
177054,negertal alba,f,233166,137657,normal,11.4
177258,ww ec dsm dm guldfakse chief two moons,m,,,normal,28.4
177296,éothain gyldenløve,m,306876,193502,normal,3.49
177442,sp ec black islands frej,m,,,normal,2.16
177235,ch kisamos disan,f,238487,273729,normal,2.95
177347,fife gic alchemist roma,f,345897,273382,normal,16.1
177525,thorelin vamp,f,,,normal,19.3
177502,gic löddeskogen's apache,m,,,normal,18.8
177522,hunkpapa's one night stand,f,,,normal,11.4
177455,ic enjoy von gott,m,,,normal,35.6
177505,bimsie's hercules,m,,,normal,11.5
177588,floppicat lindsay of rags2riches,m,,,normal,24.5
177668,gec palatinato asterix im ebertshof,m,,,normal,8.88
177660,ic grünerløkkas julia magnusdotter,f,,,normal,2.51
177630,sumapons tamany,f,,,normal,15.3
177557,stoneocean nicolett,f,,,normal,14.5
177697,dandenong say pepsi please,f,,,normal,44.7
177844,fermund's hera,f,,,normal,0.577
177721,ic ylletrollets kebnekaisa,f,208177,246116,normal,6.4
177858,stormchaser destiny,f,,,normal,15.2
177709,pleione fungus,m,389472,347256,normal,5.78
177884,ch aero's glittra,f,,,normal,44.8
177927,emma,f,,,normal,5.89
177945,loskuggan zalema mirakel,f,144175,368389,normal,11
177905,ormedon's clamorous p canoodle,f,,,normal,9.45
177961,blomsterkattens dahlia,f,199124,168563,normal,32.4
178059,gic dylan of the catwalk,m,,,normal,9.77
177978,et consortez sweet suprize,f,,,normal,4.11
177990,shanty running moon,m,323577,350106,normal,18
177999,diwilik t.c. rico p,m,,,normal,10.5
178108,big giants resort's fyona,f,335767,190010,normal,13.9
178159,ic sudda-suddas zimba,m,,,normal,44.6
178237,ch arkivrex's agent walt skinner,m,,,normal,23.2
178231,kumskaka no greater love of saskakhan,m,,,normal,0
178163,oliem's sibelia,f,,,normal,33.8
178205,tinywinys mr ägir äss-kill,m,,,normal,31.9
178285,ic bubastis' osip bras,m,168498,281524,normal,5.53
178272,mega dilemma p.,f,,,normal,15.4
178238,ec utblicken's vilhelm,m,,,normal,2.06
178277,athabaske xanadoo,f,,,normal,18
178343,silvermeadow cassis,f,273984,230592,normal,9.18
178440,ch marysya onix gloria,f,,,normal,18.4
178458,tallkatten basia,f,113413,213002,normal,0
178476,fjellan's woglinde,f,,,normal,2.58
178405,alwaro f'grace kelly,f,,,normal,16.2
178501,simbasas xantara,f,189643,238389,normal,11.4
178545,ch fyhrligan's mufazha c.n,m,,,normal,3.41
178730,tullertussens cleopatra,f,,,normal,2.33
178682,bargello anja,f,,,normal,11.3
178706,eggecats king smokey,m,,,normal,12.7
178516,yervies hatifa of innsite,f,,,normal,10.9
178812,ic moya mechta tanyusha,f,252700,412380,normal,0
178781,stimics mr jalo,m,212798,241263,hcm,0.549
178778,ic wildwillows sisco two stars of chamberlain,m,,,normal,13.6
178754,american beauty's kaja,f,,,normal,13.8
178736,ch centauri's tintaglia,f,,,normal,34.4
179270,siperiankulta honeysuckle,f,391637,284415,hcm,1.56
179195,rw ch bridlepath maximus,m,,,normal,43.1
179166,amulet's donatella of amazing dollz,f,246462,242423,normal,36.5
178924,catnoox red hot chilli pepper,f,247124,248594,normal,10
178855,darmagne's blue patricia,f,,,normal,34.8
179297,sibericat dasha,f,,,normal,3.59
179279,ic santina fracci av hulder,f,,,normal,1.09
179375,ic art nouveau's indra,f,,,normal,36.9
179425,cozycoon's tessa,f,,,normal,21.8
179433,terracoon's handsome man,m,,,normal,10.3
179481,hairless pink lady,f,,,normal,12.7
179471,jamaloss cherish my love,f,106100,328429,normal,3.01
179483,jawora's triumf,m,352942,407166,normal,2.98
179524,sgc sarafina born to the future of wrevenik,m,,,normal,13.8
179453,ic f.chopin of the catwalk,m,195728,322833,normal,13.8
179641,rockringen's tekla knös,f,311034,347575,normal,3.81
179604,ic kurbit's puff,m,,,normal,24.9
179567,ic pillowtalk's amigo brown,m,268715,383494,normal,16.1
179549,ec röda nejlikan's u frosty u,m,191200,158250,normal,23.6
179611,gigant zeus,m,289992,389423,normal,10.3
179720,ch peaches coco berry,m,,,normal,7.55
179680,sw'01 ep ec tassajara's heraklion,m,243170,410357,normal,8.24
179687,mismojn dara snowshine,f,211255,375480,normal,19.1
179661,ic coonflakes brigitte bardot,f,303286,309150,normal,14.7
179652,zarah of wild bumble-bee,f,,,normal,11.7
179747,estée lauder di sidonia,f,,,normal,42.2
179790,ch meowacres purrfect melody,f,,,normal,8.54
179826,mi-chi's ellie,f,248759,215011,hcm,3.98
179867,ch big giants resort's bon jovi,m,,,normal,14.7
179892,nutmeg ain't no worry,f,266409,404397,normal,13.3
180000,gic lonerock rocky road,m,,,normal,18
179990,ch cameo one pepper of auchentoshan,m,,,normal,11
179894,tricks and tails purdy brown,f,133439,359717,normal,6.15
179984,auchentoshan mortisha,f,,,normal,15.4
180023,ma'ha gita blowup,m,,,normal,33.9
180109,ch fairy queen's stardust,f,,,normal,26.2
180153,ec rasmus,m,,,normal,33
180335,sjöliden's princess epona,f,367108,215189,normal,3.3
180334,lykken's marcel,m,,,normal,13.1
180178,charming coon raising sun,f,291674,119575,normal,4.88
180492,badyrs wrinkle face,f,,,normal,2.79
180633,first snow of candlecrest,f,,,normal,18.6
180507,masaïtana van cleef,m,,,normal,16.5
180556,ic pediro sweet lions chiara,f,201107,230117,normal,7.72
180339,lieserose zur waldemaine,f,,,normal,11.7
180741,mourningdove sarahh,f,,,normal,24.9
180736,gefjon menja,f,,,normal,2.04
180762,co'coons lorelei,f,,,normal,12.8
180751,kazimirez orchide,f,155984,133315,normal,12
180759,ch timberhills madras,m,,,normal,12.9
180818,gårdös saga,f,,,normal,46.9
180800,tam-trion's juicy fruit,f,408041,394659,normal,3.81
180833,löddeskogen's black tiger,m,,,normal,15.1
180929,remaine's orange sensation,m,,,normal,14
180921,sarafina windboy,m,383319,277911,normal,11.2
180955,nostalgie keniya wild africa,f,,,normal,6.9
180998,ec heaven dancer prado mellizo,m,,,normal,41.5
181011,assembla star's alice,f,119845,251143,normal,3.13
181049,carramazza chance for romance,m,,,normal,9.41
181026,vingsted's beautiful bell,f,,,normal,15.8
181226,gic larstorp's dixie,f,,,normal,1.88
181221,gic medoz chidambar of sirucats,m,,,normal,32.9
181278,coquille sweetie nicky,f,,,normal,19.9
181296,harkleen koh-i-noor,f,,,normal,13.7
181125,eyck from glowing eyes,m,180759,243468,normal,13.6
181351,stålkullens betty boop,f,,,normal,16.5
181368,sp gic blue n'blonde's hinto sakima,m,100389,114781,normal,3.5
181447,shadoogie piounette,f,162134,287945,normal,35.3
181411,shanna pima-maybell,f,270486,308334,normal,7.18
181382,ch fotocatin catty miisa-liinu,f,,,normal,32.8
181504,rosecitycoon machito,m,,,normal,8.44
181530,mooncoon's triple,f,354411,248668,normal,9.68
181506,mystery coons wea p of guldfakse,f,,,normal,20.4
181570,målargårdens moondance,f,158821,137840,normal,14.6
181518,jeggelland cats tiffany,f,370848,175077,normal,14.7
181602,ricky surprise,f,,,normal,6.25
181684,iw-sgc coonyham sundance,m,,,normal,14.9
181679,ic elvdal's magnus,m,195512,286714,normal,1.73
181600,carramazza bluegene jeanie,f,297753,365899,normal,8.88
181584,wackymoon coon rumour has it,f,382854,234985,normal,7.04
181784,pr ch ludvigs sarabi,f,163300,135410,normal,3.48
181755,utblicken's mea,f,282844,324675,normal,2.99
181757,mooncoon's espresso,f,215557,120649,normal,13.6
181713,gic gentlemaine of the catwalk,m,,,normal,13.8
181750,ic shakandah aussie extreme,m,,,normal,37.8
181786,gec andokaja's niklas,m,,,normal,0
181885,mizitas sunshine,f,135397,377146,normal,47.1
181797,wch honey af trollskog,f,,,normal,1.85
181851,ch zygot's joe boxer,m,,,normal,6.07
181856,moon kewa's hermione,f,102573,158538,normal,13.3
182046,wch marc bayun tsarskaya rodnya,m,,,normal,0
181904,suanhos tacana,f,412193,499988,normal,6.79
182073,ec drakborgens buster lunkentuss,m,189105,166326,normal,2.34
182062,vindelälvans anemone,f,175543,310847,normal,3.85
181892,firestarter huckleberry of vom lahntal,m,,,normal,11.9
182218,majanco cajun kid,m,345781,261134,hcm,17
182128,halifax go west of touch of magic,m,380967,166563,normal,1.16
182125,ch gavroche de perros guirec,m,,,normal,26.2
182240,mis tesoritos quimellë,f,,,normal,34.2
182168,fife ic nutmeg once and forever,f,279198,108905,normal,19.3
182290,suanhos elounda,f,,,normal,9.23
182391,conqueror pure blanche of mistbesque,f,,,normal,21.4
182344,kullehoppans jama,m,,,normal,3.12
182309,saskakhan's creme de la creme,f,,,normal,19.6
182384,gaohs chyenne stareye,f,,,normal,9.64
182607,ch mar'michel's mapa manyana,m,,,normal,5.21
182425,belfry o b skinobi,m,,,normal,3.27
182421,gic lodex little big man,m,,,normal,7.05
182549,løve hulen's cat walk,f,238012,290428,normal,18.9
182586,quarterback's shockwave,f,,,normal,18.2
182688,ch edelweiss favorit,m,,,normal,1.77
182720,tallkatten elena zvezda,f,152598,318633,normal,0.241
182642,kærgaarden's lee haley,m,,,normal,19.7
182671,chendos rag's ella,f,335316,162798,normal,37.5
182628,willowplace jigsaw puzzle,m,,,normal,12.4
182755,ip sc angelbald capuccino,m,,,normal,7.95
182827,jarnac sweet dreams,f,,,normal,6.2
182885,ic almond fudge of noah's ark,f,105825,258723,normal,39.5
182765,raus höjden's pamina,f,,,normal,32.2
182751,fife gic & pr felibiosis avarönn,m,,,normal,12.7
183071,mumindalens ben viti,f,,,normal,22.4
183053,sc taimyrin aristoteles,m,,,normal,1.05
182906,ec snobbrännans fanny,f,220730,249190,normal,11.9
182976,mio min mio's donald,m,,,normal,6.45
183067,ch curlicue's oddfellow,m,,,normal,18
183143,ec regine olsen felis jubatus,f,,,normal,6.54
183124,tch prairiebaby ambassador of grace,m,,,normal,3.51
183100,ulyzee de la vallée de rosey,f,381410,374477,normal,16.8
183122,coonopry angel baby,f,,,normal,7.4
183101,piupaws evil queen,f,,,normal,23.3
183229,bald n beautiful star chaser,m,,,normal,6.18
183257,ec ww99 milinocket pink floyd,m,,,normal,18.3
183145,ch magoria's arwena,f,,,normal,4.98
183176,escape's fall in love,f,,,normal,12.2
183161,alsciaukat bly niva shitara,f,169734,359709,normal,1.11
183318,ch indigoo's star godzilla,m,,,normal,15.9
183287,gic sherwoodskogens hollyfield,m,,,normal,2.92
183292,ch willowplace buccaneer,m,,,normal,23.2
183304,tgc nascat sterling marlin of koontucky,m,,,normal,12.9
183279,furuhöjds rainbow,f,,,normal,14.6
183404,beauty,f,,,normal,0
183425,råttfångarns tilda troll,f,138654,356177,normal,45.8
183396,ec izawatha's tiril,f,148644,303049,normal,5.81
183523,coppermines choclate heat,f,,,normal,15.8
183370,jessy clos bois de la houssière,f,406976,314033,normal,14.6
183596,zigwan's belskaia,f,,,normal,1.01
183534,ic gudbrands cassandra,f,,,normal,2.06
183696,ic peavey's lady macbeth,f,,,normal,20.4
183608,fife ch wavemaker jazzin' white duke,m,,,normal,21
183568,shangri-la falcor,m,,,normal,11
183728,ic hobbit-dolls land of mist,m,,,normal,36.6
183700,gic mega odessa (p),f,,,normal,15.4
183760,ec fabis amiga,f,,,normal,2.78
183704,krasivajas flammentanz,f,114757,193046,normal,18.3
183726,fife ep & ec impuls fransiscus,m,342391,404604,hcm,13.9
183844,troldhaugen's indina,f,,,normal,1.82
183822,revelia's gaute,m,,,normal,0.584
183846,leo minor princella pralin,f,374316,397605,normal,44.8
183762,fife ic apollobackens embla,f,,,normal,19
183793,overlord exotica,f,,,normal,28.3
184036,ec europa's nougat nød,f,177219,259278,normal,3.84
184102,sörbäcks lonestar lili,f,,,normal,2.17
183947,branwen gyldenløve,f,149128,228899,normal,2.07
184088,aloa's chevyway dee-lite,m,135289,276503,normal,27.3
184106,melicoon tanya,f,,,normal,11.6
184220,granen's alida,f,,,normal,24.4
184285,ch overlord lynx,m,262474,340025,normal,15.2
184263,coon bay elyon,f,122431,346280,normal,17.8
184202,fife ic impuls lex luthor,m,,,normal,10.1
184159,fife sc racer donnans gorgeous anastacia,f,306539,279892,normal,14.7
184458,runsvik's jeff beck,m,262757,103919,normal,5.91
184290,chaijen vom edelhof,f,,,normal,12.9
184433,demito's algorab,m,,,normal,7.33
184299,napaloma sun ra,f,,,normal,14.9
184287,rockland king creole,m,304964,324748,normal,14.9
184471,gic runsvik's hagrid,m,,,normal,4.26
184548,van zeewolde ashanti,f,,,normal,29.3
184570,sjöjungfruns ariel,f,311326,324950,normal,3.16
184569,jarnac verone,f,,,normal,8.07
184564,ch timaracoon's red-ryder,m,,,normal,15.7
184716,ec koeni's nirwana,f,,,normal,2.37
184665,leetha gyldenløve,f,306876,278665,normal,3.83
184731,alwaro j-desert rose,f,372489,163052,normal,15.4
184614,ec gwen graziosa degli elfi,f,,,normal,28.1
184677,rose's lovely abayomi,f,289353,306030,normal,7.95
184749,meryt amun van ashamta,f,,,normal,0
184768,yowie's gabriel,m,,,normal,14.3
184748,ch gimlet position queen,f,,,normal,9.63
184739,baarli's avelia,f,396456,402125,normal,9.8
184765,ch pitho briseis,f,144705,273427,normal,20.7
184849,ch raffia de la serena,m,,,normal,19.8
184867,tuwas meow jasmin,f,389197,301450,normal,1.83
184852,katrinelund's chagall,m,339982,310072,normal,33.8
184782,ch rhianna de la forêt d'arrouaise,f,,,normal,15.2
184798,ec las perlas-sin gin fizz,m,,,normal,26.1
184960,gic knjaze anfisa krasa,f,278422,372828,normal,7.18
184975,gic godfather's lothlorien,m,,,normal,1.43
184935,ip ec jylland's jesse james,m,,,normal,3.51
184908,coronadocats flying star,f,,,normal,18.4
185047,maffialigan's beta blue,f,380035,235431,normal,18.7
185132,pr ec frostnattens knallkork,m,,,normal,2.92
185088,nudisto van de katse duinen,m,,,normal,8.1
185091,utblicken's ofelia,f,,,normal,3.62
185278,fogcity ferrari of tabula rasa,m,331876,213362,normal,0
185067,brocstar blackberry way,f,,,normal,12.1
185356,grc bemisu mustafa of cozmel,m,,,normal,9.32
185329,raghaven rico,m,,,normal,38.3
185330,isrosen's camelot,m,289857,240916,hcm,0.909
185358,ch heritage coons sophie mae,f,,,normal,11.3
185315,kimmerslev mamba,f,,,normal,19.2
185606,ic lumikissan herra hurmur,m,,,normal,0.686
185484,ch fiddlestix spirit,m,174085,398112,normal,20.5
185593,sp ec trollgumman's trulsa,f,,,normal,2.09
185524,gec coonyham cody of zend avesta,m,,,normal,15.1
185804,ch electra of delia's castle,f,,,normal,15.9
186000,ec wieland principe degli elfi,m,,,normal,30.8
185947,ec la forêt's danilo,m,,,normal,7.18
185812,sylvamaine goldberry,f,,,normal,9.28
186063,americanwildcat vienna,f,,,normal,22
186004,athabaske xamaan,m,,,normal,18
186107,ic balzam sibirsky prestige,m,250344,150089,normal,0
186133,rainbow demian hiemalis,m,,,normal,8.33
186103,ch staffansgårdens nala,f,299085,412380,normal,0.488
186075,tegai-no-tora's lilly marlene,f,,,normal,3.4
186095,purrbodys eternity of hunkpapa,f,,,normal,8.24
186240,ch woozles galadriel oflorien,f,,,normal,7.96
