ID,Sex,Has_HCM,Sire_ID,Sire_has_HCM,Dam_ID,Dam_has_HCM
1314734,m,false,901781,false,1276201,false
1314735,f,false,916855,false,1314736,false
1314736,f,false,,false,,false
1314737,f,false,1163800,false,1266572,false
1314738,f,false,983546,false,1061805,false
1314739,m,false,961802,false,1314740,false
1314740,f,false,,false,,false
1314741,f,false,1314742,false,1314743,false
1314742,m,false,,false,,false
1314743,f,false,,false,,false
1314744,f,false,1182558,false,1182557,false
1314745,f,true,1169539,false,1314746,false
1314746,f,false,,false,,false
1314747,f,false,1220919,true,1314748,false
1314748,f,false,,false,,false
1314749,f,false,911023,false,1314750,false
1314750,f,false,,false,,false
1314751,f,false,1151252,false,1314752,false
1314752,f,false,,false,,false
1314753,f,false,1187059,false,1314754,false
1314754,f,false,,false,,false
1314756,f,false,1217416,false,1139308,false
1314757,f,false,1314758,false,1314759,false
1314758,m,false,,false,,false
1314759,f,false,,false,,false
1314760,f,false,1314761,false,1314762,false
1314761,m,false,,false,,false
1314762,f,false,,false,,false
1314763,f,false,910801,false,1277354,false
1314764,f,false,1151252,false,1293011,false
1314776,m,false,,false,,false
1314813,f,false,1298966,false,1160749,false
1314860,f,false,1256732,false,1242197,false
1314861,f,false,,false,,false
1314871,f,false,1266024,false,1275959,false
1314879,f,false,,false,,false
1314880,m,false,,false,,false
1314884,m,false,1313994,false,1314559,false
1314885,m,false,1085609,false,894819,false
1314887,f,false,1085609,false,894819,false
1314888,f,false,1085609,false,894819,false
1314889,f,false,1085609,false,894819,false
1314957,m,false,988929,false,1149084,false
1314959,f,false,1274187,false,1156186,false
1315020,f,false,,false,,false
1315026,f,false,1243901,false,889779,false
1315030,f,false,1203771,false,872903,false
1315034,f,false,,false,,false
1315035,m,false,1094545,false,1094547,false
1315046,m,false,,false,,false
1315047,f,false,,false,,false
1315053,f,false,,false,,false
1315069,f,false,865600,false,1228950,false
1315070,f,false,865600,false,1228950,false
1315084,m,false,,false,,false
1315088,f,false,,false,,false
1315112,f,false,921539,false,1315113,false
1315113,f,false,,false,,false
1315129,f,false,844930,false,815389,false
1315130,f,false,844930,false,844939,false
1315131,f,false,844930,false,786661,false
1315132,f,false,978414,false,1266728,false
1315133,f,false,1151101,false,1139750,false
1315134,f,false,1225616,false,1251797,false
1315135,f,false,1266536,false,1172211,false
1315136,m,false,1244996,false,1315138,false
1315138,f,false,1244998,false,1322567,false
1315139,f,false,956778,false,861668,false
1315140,f,false,1205442,false,1184300,false
1315146,f,false,,false,,false
1315158,f,false,1157656,false,1159411,false
1315159,m,true,1228589,false,1247502,false
1315160,m,false,1175965,false,1287518,false
1315161,f,false,1236593,false,1247779,false
1315162,f,false,1129310,false,1149615,false
1315163,m,false,1315670,false,1315671,false
1315164,f,false,976850,false,1197379,false
1315165,m,false,1166483,false,1159411,false
1315166,f,false,976850,false,976851,false
1315167,f,false,1243155,false,1200535,false
1315168,f,false,1169981,false,1169950,false
1315169,f,false,,false,,false
1315170,f,false,1299230,false,1272010,false
1315171,f,false,1135402,false,869435,false
1315175,f,false,1135402,false,966760,false
1315178,m,false,1135402,false,1191282,false
1315189,m,false,1273461,false,1269803,false
1315190,f,false,1273461,false,1269803,false
1315228,f,false,,false,,false
1315233,m,false,1243482,false,1171238,false
1315236,m,false,,false,,false
1315262,m,false,,false,,false
1315279,m,false,1156428,false,1157055,false
1315284,f,false,836136,false,861590,false
1315314,f,false,1136861,false,1315315,false
1315315,f,false,,false,,false
1315344,f,false,991246,false,1315345,false
1315345,f,false,969334,false,1143050,false
1315346,f,false,942444,false,1315347,false
1315347,f,false,,false,,false
1315348,m,false,905862,false,1176332,false
1315349,f,false,905862,false,1176332,false
1315381,f,false,1263326,false,1169097,false
1315382,f,false,1220366,false,955918,false
1315383,f,false,,false,,false
1315384,m,false,1315385,false,1097221,false
1315385,m,false,,false,,false
1315386,f,false,1144797,false,1237436,false
1315387,m,true,915286,true,1157601,false
1315388,f,false,1266514,false,1315390,false
1315390,f,false,1135754,false,1309498,false
1315391,f,false,1248283,false,1080505,false
1315392,m,false,920011,false,1315393,false
1315393,f,false,,false,,false
1315394,m,false,979266,false,955920,false
1315395,f,false,1315396,false,1315397,false
1315396,m,false,,false,,false
1315397,f,false,,false,,false
1315399,m,false,,false,,false
1315440,f,false,,false,,false
1315485,f,false,1275958,false,1137632,false
1315491,m,false,,false,,false
1315499,f,false,,false,,false
1315501,f,false,1244375,false,1248674,false
1315504,m,false,1244375,false,1268405,false
1315515,f,false,1249393,false,985715,false
1315527,f,false,,false,,false
1315565,f,false,,false,,false
1315571,f,false,1219480,false,1236925,false
1315572,m,false,1219480,false,1236925,false
1315574,m,false,1315575,false,1315576,false
1315575,m,false,,false,,false
1315576,f,false,,false,,false
1315587,f,false,1262664,false,1315588,false
1315588,f,false,,false,,false
1315589,m,false,1157690,false,1140618,false
1315600,f,false,1299066,false,1267116,false
1315603,m,false,1299066,false,1267116,false
1315628,f,false,987612,false,959910,false
1315629,f,false,1261534,false,1315630,false
1315630,f,false,,false,,false
1315631,f,false,1177154,false,1219565,false
1315632,m,false,1219562,false,1315633,false
1315633,f,false,,false,,false
1315634,f,false,1145949,false,1177155,false
1315635,f,false,1062139,false,1261543,false
1315636,f,false,1315637,false,1157363,false
1315637,m,false,,false,,false
1315638,f,false,1062139,false,1261542,false
1315639,f,false,1315640,false,1101812,false
1315640,m,false,1182653,false,1261544,false
1315641,f,false,1187274,false,1315642,false
1315642,f,false,,false,,false
1315643,f,false,1090319,false,1093906,false
1315644,f,false,1315645,false,1315646,false
1315645,m,false,,false,,false
1315646,f,false,,false,,false
1315647,f,false,1093905,false,1315648,false
1315648,f,false,,false,,false
1315649,m,false,216214,false,1090320,false
1315650,m,false,1086192,false,1169576,false
1315651,f,false,1315652,false,1315653,false
1315652,m,false,,false,,false
1315653,f,false,1093905,false,1261544,false
1315654,f,false,1182653,false,1315647,false
1315655,m,false,1182653,false,1315647,false
1315656,f,false,1062139,false,1090323,false
1315657,f,false,1261651,false,1216110,false
1315658,m,false,,false,,false
1315659,f,false,1233808,false,1205989,false
1315660,f,false,1284711,false,1135833,false
1315661,f,false,1189324,false,1238192,false
1315662,f,false,311514,false,1315663,false
1315663,f,false,1242694,false,1279225,false
1315664,f,false,1282425,false,1137806,false
1315665,f,false,1184519,false,808109,false
1315668,f,false,1283274,false,1315669,false
1315669,f,false,,false,,false
1315670,m,false,,false,,false
1315671,f,false,,false,,false
1315674,m,false,,false,,false
1315675,f,false,1282380,false,1282393,false
1315676,f,false,890358,false,1245187,false
1315677,f,false,1245190,false,1245184,false
1315678,m,false,1245190,false,1245184,false
1315679,f,false,1275671,false,1240914,false
1315686,f,false,1147684,false,1315687,false
1315687,f,false,,false,,false
1315688,f,true,1315689,false,1315690,false
1315689,m,false,,false,,false
1315690,f,false,,false,,false
1315696,m,false,1315697,false,1254371,false
1315697,m,false,,false,,false
1315698,f,false,,false,,false
1315699,f,false,1315700,false,1254373,false
1315700,m,false,,false,,false
1315702,m,false,1315703,false,1315704,false
1315703,m,false,,false,,false
1315704,f,false,,false,,false
1315705,f,false,1315706,false,1315707,false
1315706,m,false,,false,,false
1315707,f,false,,false,,false
1315709,m,false,,false,,false
1315710,f,false,,false,,false
1315711,f,false,,false,,false
1315731,f,false,1281733,false,1281757,false
1315732,f,false,1296330,false,1315733,false
1315733,f,false,,false,,false
1315749,m,false,,false,,false
1315766,m,false,,false,,false
1315773,f,false,1271212,false,1130151,false
1315797,m,false,,false,,false
1315807,f,false,,false,,false
1315810,m,false,,false,,false
1315820,f,false,1338440,false,1315821,false
1315821,f,false,,false,,false
1315822,f,false,1315823,false,1315824,false
1315823,m,false,,false,,false
1315824,f,false,,false,,false
1315825,f,false,1269369,false,1104663,false
1315827,f,false,1315828,false,1315829,false
1315828,m,false,,false,,false
1315829,f,false,,false,,false
1315830,f,false,1315831,false,1315832,false
1315831,m,false,,false,,false
1315832,f,false,,false,,false
1315833,f,false,1315834,false,1315835,false
1315834,m,false,,false,,false
1315835,f,false,,false,,false
1315836,m,false,1315837,false,1315838,false
1315837,m,false,,false,,false
1315838,f,false,,false,,false
1315839,m,false,1315709,false,1315710,false
1315842,m,false,,false,,false
1315843,m,false,339662,false,951649,false
1315844,f,false,1166223,false,988585,false
1315845,m,false,1219292,false,1108269,false
1315848,m,false,,false,,false
1315852,f,false,,false,,false
1315869,m,false,,false,,false
1315917,m,false,289242,false,1140099,false
1315922,m,false,,false,,false
1315936,m,false,,false,,false
1315938,f,false,,false,,false
1316007,m,false,,false,,false
1316016,m,false,1130944,false,1176372,false
1316017,f,false,1275201,false,1316018,false
1316018,f,false,,false,,false
1316098,f,false,990509,false,1064123,false
1316099,f,false,956974,false,1074349,false
1316102,f,false,1316103,false,1312697,false
1316103,m,false,,false,,false
1316104,f,false,1142185,false,853379,false
1316116,f,false,,false,,false
1316117,f,false,851433,true,1131438,false
1316118,f,false,1143878,false,1316116,false
1316119,m,false,1155414,false,1155404,false
1316120,f,false,1141554,false,1243492,false
1316121,m,false,,false,,false
1316123,m,false,,false,,false
1316124,f,false,1316123,false,1253811,false
1316125,f,false,1316123,false,1253811,false
1316126,f,false,1280282,false,1259780,false
1316127,m,false,1316123,false,1253811,false
1316128,m,false,,false,,false
1316129,f,false,,false,,false
1316135,m,false,,false,,false
1316140,f,false,1243868,false,1307709,false
1316154,f,false,,false,,false
1316155,f,false,,false,,false
1316157,f,false,1247158,false,987878,false
1316158,f,false,1247158,false,1310120,false
1316168,m,false,1256168,false,1298878,false
1316172,f,false,1256168,false,1215720,false
1316173,f,false,1256168,false,1215720,false
1316186,f,false,,false,,false
1316187,m,false,,false,,false
1316192,f,false,,false,,false
1316193,m,false,1265194,false,1316192,false
1316196,f,false,,false,,false
1316197,f,false,1105269,false,1316196,false
1316207,f,false,,false,,false
1316214,f,false,,false,,false
1316239,m,false,,false,,false
1316240,f,false,1300394,false,1229233,false
1316386,f,false,,false,,false
1316389,m,false,,false,,false
1316394,m,false,,false,,false
1316395,f,false,,false,,false
1316396,f,false,1111469,false,1316395,false
1316446,m,false,,false,,false
1316448,m,false,1316449,false,1316450,false
1316449,m,false,,false,,false
1316450,f,false,,false,,false
1316469,m,false,1243905,false,1295848,false
1316470,f,false,1219582,false,1316471,false
1316471,f,false,,false,,false
1316472,f,false,1316473,false,1275067,false
1316473,m,false,,false,,false
1316474,f,false,977346,false,968040,false
1316475,f,false,968024,false,1154832,false
1316544,m,false,,false,,false
1316560,f,false,727266,false,807698,false
1316572,f,false,1172305,false,1131846,false
1316574,m,false,1311978,false,1224006,false
1316575,m,false,1230159,false,1289601,false
1316576,m,false,1273004,false,993936,false
1316606,f,false,1100619,false,1102112,false
1316607,m,true,1190267,false,1214087,false
1316608,f,false,,false,,false
1316609,m,false,1316610,false,1316611,false
1316610,m,false,,false,,false
1316611,f,false,,false,,false
1316612,f,false,1316613,false,1316614,false
1316613,m,false,,false,,false
1316614,f,false,,false,,false
1316615,f,false,1316616,false,1316617,false
1316616,m,false,,false,,false
1316617,f,false,,false,,false
1316618,f,false,1266501,false,1241382,false
1316620,m,false,1220937,false,1251401,false
1316621,m,false,955921,false,1182552,false
1316622,m,false,1287239,false,1287240,false
1316645,f,false,1219554,false,1088529,false
1316665,f,false,1248775,false,973874,false
1316677,f,false,1265221,false,1316678,false
1316678,f,false,,false,,false
1316679,f,false,1185049,false,1245149,false
1316680,f,false,1185049,false,1245152,false
1316681,m,false,1276992,false,1182818,false
1316683,f,false,1305297,false,1316684,false
1316684,f,false,,false,,false
1316685,m,false,1316686,false,1316683,false
1316686,m,false,,false,,false
1316687,f,false,1265242,false,1265261,false
1316688,f,false,1245141,false,1176874,false
1316689,f,false,1172627,false,1276960,false
1316690,m,false,1236994,false,1182401,false
1316691,m,false,1236994,false,1176964,false
1316692,f,false,1187403,false,964994,false
1316693,f,false,1265242,false,1245153,false
1316694,m,false,1096935,false,1176965,false
1316695,f,false,1187394,false,1210871,false
1316696,f,false,1245158,false,1316697,false
1316697,f,false,,false,,false
1316698,m,false,1245158,false,1176800,false
1316699,f,false,1245156,false,1245147,false
1316700,m,false,1252575,false,1316702,false
1316702,f,false,,false,,false
1316703,m,false,1187404,false,1316712,false
1316704,f,false,1273242,false,1256334,false
1316706,f,false,1266513,false,1241391,false
1316707,f,false,967645,false,1285111,false
1316708,f,false,1136991,false,1169081,false
1316709,f,false,1140063,false,940239,false
1316710,f,false,1102149,false,955923,false
1316711,f,false,1102097,false,1080493,false
1316712,f,false,,false,,false
1316713,m,false,1097167,false,1176880,false
1316714,m,false,1097167,false,1176880,false
1316715,f,false,1265224,false,1181045,false
1316716,m,false,1265224,false,1181045,false
1316717,f,false,949381,false,964995,false
1316718,f,false,1316719,false,1245155,false
1316719,m,false,,false,,false
1316720,f,false,1172627,false,1265232,false
1316721,f,false,1316722,false,1316723,false
1316722,m,false,,false,,false
1316723,f,false,,false,,false
1316724,m,false,1171351,false,1316742,false
1316725,m,false,1077923,false,880185,false
1316726,f,false,1265224,false,1181045,false
1316727,f,false,1265241,false,1181048,false
1316728,f,false,1176859,false,1078664,false
1316729,f,false,1316730,false,1316731,false
1316730,m,false,,false,,false
1316731,f,false,,false,,false
1316732,f,false,1187403,false,1265231,false
1316733,f,false,1171270,false,1316735,false
1316735,f,false,990433,false,966721,true
1316736,m,false,1316737,false,1171274,false
1316737,m,false,275644,false,1316738,false
1316738,f,false,,false,,false
1316739,f,false,1316740,false,753302,false
1316740,m,false,,false,,false
1316741,f,false,1171351,false,1316742,false
1316742,f,false,,false,,false
1316743,f,false,1245156,false,1316744,false
1316744,f,false,,false,,false
1316745,f,false,1172622,false,949393,false
1316746,m,false,1236984,false,1265220,false
1316747,m,false,1316748,false,1316749,false
1316748,m,false,,false,,false
1316749,f,false,,false,,false
1316750,f,false,1278177,false,1273520,false
1316751,m,false,1163674,false,1186687,false
1316772,f,false,1316774,false,1288982,false
1316774,m,false,,false,,false
1316776,m,false,1245156,false,1316680,false
1316777,f,false,1245156,false,1316680,false
1316778,m,false,1316779,false,1176849,false
1316779,m,false,,false,,false
1316780,m,false,1316781,false,1245147,false
1316781,m,false,,false,,false
1316783,f,false,1288971,false,1276963,false
1316784,f,false,1231522,false,1077840,false
1316785,f,false,1079495,false,512997,false
1316786,f,false,1205221,false,1245214,false
1316787,m,false,1140088,false,988994,false
1316788,f,false,1216724,false,855317,false
1316789,m,false,1153487,false,883827,false
1316790,f,false,1183255,false,1272367,false
1316791,f,false,1228766,false,1299109,false
1316793,m,false,1277949,false,1083528,false
1316794,f,false,1273110,false,1251906,false
1316795,m,false,872016,false,1316796,false
1316796,f,false,,false,,false
1316797,f,false,964342,false,1138854,false
1316798,f,false,1257292,false,1316799,false
1316799,f,false,,false,,false
1316800,m,false,1169694,false,835814,false
1316801,m,false,1252832,false,1265138,false
1316834,f,false,1316835,false,1146686,false
1316835,m,false,,false,,false
1316836,m,true,1316837,false,1221054,false
1316837,m,false,,false,,false
1316838,m,false,1316835,false,1146686,false
1316839,m,false,1242905,false,1248698,false
1316841,f,false,1316842,false,1316843,false
1316842,m,false,,false,,false
1316843,f,false,,false,,false
1316844,m,false,1290153,false,1290159,false
1316845,f,false,,false,,false
1316846,f,false,1140474,false,1184171,false
1316847,f,false,,false,,false
1316848,m,false,1085835,false,1162202,false
1316851,f,false,1316852,false,1316853,false
1316852,m,false,,false,,false
1316853,f,false,,false,,false
1316854,m,false,1113851,false,894077,false
1316857,f,false,1080983,false,1087127,false
1316858,f,false,1275694,false,865199,false
1316859,m,false,1170497,false,1263197,false
1316897,m,false,,false,,false
1316913,f,false,,false,,false
1316948,f,false,1251571,false,1221556,false
1316949,f,false,1245397,false,1169724,false
1316951,f,false,1157656,false,1189805,false
1316963,f,false,1166483,false,813107,false
1316985,f,false,1175583,false,1175585,false
1316986,m,false,1223702,false,1221676,false
1316992,f,false,,false,,false
1317016,m,false,1286679,false,1245166,false
1317028,f,false,,false,,false
1317031,f,false,1317032,false,1219992,false
1317032,m,false,,false,,false
1317039,f,false,1129451,false,1245210,false
1317079,f,false,,false,,false
1317091,f,false,1277780,false,1187224,false
1317092,f,false,1273879,false,1265794,false
1317106,f,false,,false,,false
1317126,m,false,,false,,false
1317131,f,false,1251567,false,1213109,false
1317132,f,false,1159594,false,1091767,false
1317133,f,false,1224938,false,982775,false
1317135,f,false,,false,,false
1317146,f,false,1095148,false,887203,false
1317148,f,false,,false,,false
1317149,f,false,992458,false,1173329,false
1317150,m,false,,false,,false
1317151,m,false,1150929,false,1169417,false
1317164,f,false,1275734,false,1299396,false
1317165,f,false,1317166,false,1317167,false
1317166,m,false,,false,,false
1317167,f,false,,false,,false
1317168,f,false,988549,false,1349417,false
1317180,f,false,1253926,false,1159457,false
1317182,f,false,1209605,false,1213814,false
1317183,f,false,1209605,false,1264661,false
1317184,f,false,1209605,false,1264661,false
1317205,f,false,1273328,false,1213874,false
1317208,m,false,1247420,false,1247419,false
1317283,f,false,988342,false,862875,false
1317284,f,false,1132589,false,1276633,false
1317294,m,false,1275958,false,1252703,false
1317295,f,false,1275958,false,1252703,false
1317299,f,false,1272993,false,1169732,false
1317306,m,false,,false,,false
1317307,m,false,1245802,false,962136,false
1317320,f,false,752045,false,1173042,false
1317321,m,false,1175955,false,1153933,false
1317324,f,false,1226774,false,1226770,false
1317336,f,false,,false,,false
1317363,m,false,,false,,false
1317386,m,false,1082662,false,1251058,false
1317387,f,false,1317388,false,1317389,false
1317388,m,false,,false,,false
1317389,f,false,,false,,false
1317400,f,false,1243814,false,1159237,false
1317401,m,false,1317402,false,1317411,false
1317402,m,false,,false,,false
1317411,f,false,,false,,false
1317412,f,false,1317413,false,1281216,false
1317413,m,false,,false,,false
1317414,f,false,1258377,false,787638,false
1317418,m,false,1258377,false,787638,false
1317419,m,false,,false,,false
1317432,f,false,1317433,false,1157596,false
1317433,m,false,,false,,false
1317434,m,false,,false,,false
1317460,f,false,1181540,false,1101106,false
1317461,f,false,1192018,false,1317460,false
1317462,f,false,1157351,false,1157354,false
1317463,f,false,1162550,false,1180902,false
1317464,f,false,1158047,false,1317465,false
1317465,f,false,,false,,false
1317466,m,false,1185985,false,1317467,false
1317467,f,false,,false,,false
1317468,f,false,1282687,false,1244994,false
1317469,f,false,1226538,false,1291868,false
1317470,f,false,1243828,false,1219781,false
1317472,f,false,1099894,false,1266739,false
1317473,m,false,1245802,false,1226686,false
1317474,f,false,1137294,false,778503,false
1317475,f,false,950250,false,1103258,false
1317476,f,false,,false,,false
1317477,f,false,,false,,false
1317478,m,false,1222424,false,1106556,false
1317482,f,false,968879,false,639606,false
1317483,f,false,1128530,false,1290095,false
1317484,f,true,1219203,false,1222444,false
1317485,m,false,1283703,false,1283704,false
1317486,m,true,,false,,false
1317487,f,false,1317488,false,1317489,false
1317488,m,false,,false,,false
1317489,f,false,,false,,false
1317491,m,true,1317492,false,748375,false
1317492,m,false,,false,,false
1317493,m,false,1317488,false,1317494,false
1317494,f,false,1317495,false,1317496,false
1317495,m,false,,false,,false
1317496,f,false,,false,,false
1317497,f,true,,false,,false
1317498,f,false,1317491,true,1317497,true
1317499,m,false,1085620,false,1317498,false
1317501,f,false,1317502,false,1317503,false
1317502,m,false,,false,,false
1317503,f,false,,false,,false
1317504,m,false,1313964,false,1317505,false
1317505,f,false,,false,,false
1317506,f,false,1221304,false,1317507,false
1317507,f,false,,false,,false
1317508,f,false,1317509,false,1317510,false
1317509,m,false,,false,,false
1317510,f,false,,false,,false
1317511,f,false,1283662,true,1317512,false
1317512,f,false,1281802,false,1317513,false
1317513,f,false,,false,,false
1317514,m,false,,false,,false
1317516,f,false,1283662,true,1317512,false
1317517,f,false,1283662,true,1317512,false
1317518,f,false,1317519,false,993745,false
1317519,m,false,,false,,false
1317522,m,false,1074315,false,816790,false
1317523,f,false,1317524,false,1317525,false
1317524,m,false,,false,,false
1317525,f,false,,false,,false
1317526,m,false,1317527,false,801957,false
1317527,m,false,,false,,false
1317528,m,false,1222437,false,1290140,false
1317529,m,false,1222530,false,1283745,true
1317530,f,false,1222530,false,1283745,true
1317533,m,false,1110303,false,1195310,false
1317573,m,false,,false,,false
1317598,m,true,954395,false,373642,false
1317599,f,false,1187515,false,1313989,false
1317600,m,false,1280555,false,1129503,false
1317601,f,false,1143894,false,1139124,false
1317602,m,true,1288797,false,1280552,false
1317603,f,false,1187515,false,1152261,false
1317604,m,false,1152256,false,894833,false
1317605,f,false,1317606,false,799859,false
1317606,m,false,,false,,false
1317607,f,false,1280964,false,1152257,false
1317608,m,false,1280555,false,1129503,false
1317610,m,false,1218885,false,1317611,false
1317611,f,false,,false,,false
1317612,f,false,1317613,false,1317614,false
1317613,m,false,,false,,false
1317614,f,false,,false,,false
1317615,f,false,863294,false,991995,false
1317616,f,true,789133,false,1178025,false
1317617,m,false,,false,,false
1317618,f,false,1152245,false,1085617,false
1317668,m,false,1137142,false,1137138,false
1317671,f,false,1187596,false,843743,false
1317672,f,false,1317673,false,1317674,false
1317673,m,false,,false,,false
1317674,f,false,,false,,false
1317676,m,false,1317677,false,1317678,false
1317677,m,false,,false,,false
1317678,f,false,,false,,false
1317683,m,false,1261958,false,1261940,false
1317684,f,false,1137254,false,871607,false
1317686,f,false,,false,,false
1317689,f,false,1317690,false,1317691,false
1317690,m,false,,false,,false
1317691,f,false,,false,,false
1317692,f,false,1178022,false,1259603,false
1317693,f,false,1317694,false,1317695,false
1317694,m,false,,false,,false
1317695,f,false,,false,,false
1317696,m,false,1317697,false,1317698,false
1317697,m,false,,false,,false
1317698,f,false,,false,,false
1317713,m,false,,false,,false
1317716,m,false,,false,,false
1317718,f,false,1219355,false,958778,false
1317725,m,false,1316135,false,1226877,false
1317727,f,false,,false,,false
1317786,m,false,,false,,false
1317795,f,false,,false,,false
1317796,f,false,1217058,false,1317795,false
1317805,f,false,1063674,false,1251788,false
1317807,f,false,1063674,false,1266478,false
1317811,m,false,973221,false,1099895,false
1317812,f,false,1074198,false,1156423,false
1317820,m,false,,false,,false
1317822,f,false,,false,,false
1317823,m,false,1317820,false,1317822,false
1317824,f,false,1222424,false,1106553,false
1317825,f,false,1222530,false,1288800,false
1317826,m,false,1187515,false,1152261,false
1317827,f,false,1222453,false,1139112,false
1317828,f,false,1215631,false,1251208,false
1317829,m,false,1215631,false,1251208,false
1317830,f,false,1292057,false,1274548,false
1317831,f,false,1087432,false,1249409,false
1317832,f,false,,false,,false
1317833,f,false,,false,,false
1317835,m,false,,false,,false
1317841,m,false,,false,,false
1317847,f,false,,false,,false
1317848,m,false,,false,,false
1317853,f,false,,false,,false
1317854,m,false,1153489,false,1308041,false
1317857,m,false,,false,,false
1317858,f,false,,false,,false
1317862,f,false,1299361,false,1262369,false
1317865,m,false,,false,,false
1317866,f,false,,false,,false
1317869,m,false,1250181,false,1250182,false
1317870,f,false,1059701,false,1175749,false
1317871,f,false,1253705,false,1188119,false
1317874,m,false,1252701,false,1101707,false
1317877,m,false,,false,,false
1317878,f,false,1176615,false,1247308,false
1317880,m,false,1255651,false,1255652,false
1317897,m,false,,false,,false
1317898,f,false,,false,,false
1317910,m,false,,false,,false
1317912,f,false,1263436,false,1263759,false
1317915,m,false,1263436,false,1263759,false
1317918,f,false,992973,false,1317919,false
1317919,f,false,,false,,false
1317947,m,false,1216252,false,963878,false
1317948,m,false,1216252,false,963878,false
1317951,f,false,,false,,false
1317952,f,false,1303881,false,1163624,false
1317975,m,false,1175606,false,1317976,false
1317976,f,false,,false,,false
1317993,m,false,1303947,false,1242401,false
1317995,m,false,,false,,false
1318002,m,false,1285519,false,1257298,false
1318006,m,false,,false,,false
1318010,f,false,1131480,false,1318011,false
1318011,f,false,843797,false,886267,false
1318012,f,false,1273019,false,986545,false
1318013,m,false,1210975,false,1183779,false
1318014,f,false,1198012,false,1164915,false
1318027,f,false,,false,,false
1318028,f,false,1135528,false,1214340,false
1318029,f,false,,false,,false
1318030,f,false,1156561,false,1318029,false
1318039,m,false,,false,,false
1318041,m,false,,false,,false
1318043,m,false,1238200,false,1238201,false
1318057,f,false,1271642,false,1271643,false
1318112,f,false,1189854,false,991528,false
1318113,m,false,626380,false,966906,false
1318115,m,false,1318116,false,1223891,false
1318116,m,false,,false,,false
1318118,f,false,953960,false,1251406,false
1318120,f,false,1215028,false,1287958,false
1318121,f,false,1318122,false,1318123,false
1318122,m,false,,false,,false
1318123,f,false,,false,,false
1318124,f,false,1318122,false,1318125,false
1318125,f,false,,false,,false
1318126,f,false,1318127,false,1318128,false
1318127,m,false,,false,,false
1318128,f,false,,false,,false
1318138,f,false,1209573,false,1273209,false
1318140,f,false,1183554,false,986620,false
1318141,f,false,1318142,false,1318143,false
1318142,m,false,,false,,false
1318143,f,false,,false,,false
1318149,m,false,,false,,false
1318160,m,false,,false,,false
1318165,m,false,,false,,false
1318166,m,false,,false,,false
1318167,f,false,1318166,false,1239868,false
1318189,f,false,1108120,false,1236112,false
1318196,f,true,1165750,false,1318197,false
1318197,f,false,,false,,false
1318200,f,false,,false,,false
1318202,m,false,,false,,false
1318204,m,false,1154678,false,1273825,false
1318206,m,false,1154678,false,1273825,false
1318208,f,false,1154678,false,1273825,false
1318212,f,false,1261409,false,1254578,false
1318227,f,false,,false,,false
1318258,f,false,1188468,false,1110227,false
1318260,f,false,1188468,false,1110229,false
1318261,f,false,972661,false,974132,false
1318262,m,false,1275118,false,1251152,false
1318263,m,false,1283271,false,1288103,false
1318264,f,false,1302501,false,1302502,false
1318265,f,false,1284711,false,1135833,false
1318266,m,false,1215787,false,1188287,false
1318267,f,false,1292077,false,1292078,false
1318268,m,false,1184510,false,836814,false
1318269,f,false,,false,,false
1318270,f,false,1146852,false,1275069,false
1318271,f,false,1255015,false,1175131,false
1318272,f,false,1255015,false,1212390,false
1318273,m,false,1275141,false,1274265,false
1318274,f,false,1281143,false,1282458,false
1318275,m,false,1318276,false,1318277,false
1318276,m,false,,false,,false
1318277,f,false,,false,,false
1318278,m,false,1318279,false,1318280,false
1318279,m,false,,false,,false
1318280,f,false,,false,,false
1318281,f,false,1318282,false,1219720,false
1318282,m,false,,false,,false
1318286,f,false,1275051,false,1275052,false
1318295,m,false,,false,,false
1318323,f,false,904431,false,1163683,false
1318326,f,false,1137483,false,1129422,false
1318340,f,false,1094452,false,1094456,false
1318344,m,false,1257798,false,1149006,false
1318351,m,false,,false,,false
1318367,f,false,1192294,false,819210,false
1318368,f,false,,false,,false
1318371,m,false,1242843,false,1281064,false
1318373,m,false,1318374,false,1318375,false
1318374,m,false,,false,,false
1318375,f,false,,false,,false
1318378,m,false,,false,,false
1318381,f,false,,false,,false
1318386,f,false,1318387,false,1318388,false
1318387,m,false,,false,,false
1318388,f,false,,false,,false
1318389,f,false,1251057,false,1318386,false
1318418,m,false,,false,,false
1318424,m,false,,false,,false
1318428,m,false,1249555,false,1249549,false
1318430,f,false,,false,,false
1318431,f,false,,false,,false
1318439,m,false,,false,,false
1318442,f,false,,false,,false
1318456,m,false,,false,,false
1318460,f,false,1223711,false,1209783,false
1318461,f,false,1223711,false,1209783,false
1318464,f,false,,false,,false
1318466,f,false,,false,,false
1318468,f,false,1100489,false,1213866,false
1318469,m,false,1250970,false,1273464,false
1318470,f,false,1241925,false,1364987,false
1318471,f,false,1200669,false,1081666,false
1318472,f,false,1220945,false,1249392,false
1318473,f,false,1282297,false,1268717,false
1318483,m,false,957884,false,1186097,false
1318492,f,false,1264719,false,1225045,false
1318514,m,false,1222221,false,1274606,false
1318522,f,false,1245397,false,1183779,false
1318527,m,false,1276074,false,1172794,false
1318529,f,false,1261140,false,1226671,false
1318549,m,false,1210975,false,1183779,false
1318555,f,false,1318556,false,1318557,false
1318556,m,false,,false,,false
1318557,f,false,,false,,false
1318560,m,false,,false,,false
