ID,Sex,Has_HCM,Sire_ID,Sire_has_HCM,Dam_ID,Dam_has_HCM,Probability
1102863,m,False,948366.0,False,948344.0,False,0.0
1102864,f,False,,False,,False,0.0
1102870,f,False,,False,,False,0.0
1102889,f,False,894219.0,False,947846.0,False,0.0
1102890,f,False,894219.0,False,947846.0,False,0.0
1102892,f,False,520770.0,False,367349.0,False,0.0
1102893,m,False,,False,,False,0.0
1102894,m,False,1102893.0,False,975335.0,False,0.0
1102897,f,False,957555.0,False,959521.0,False,0.0
1102898,m,False,957555.0,False,959521.0,False,0.0
1102899,m,False,957555.0,False,959521.0,False,0.0
1102925,f,False,992566.0,False,850242.0,False,0.0
1102927,m,False,992566.0,False,850242.0,False,0.0
1103038,f,False,1103039.0,False,881098.0,False,0.0
1103039,m,False,,False,,False,0.0
1103042,m,False,,False,,False,0.0
1103045,f,False,992545.0,False,955022.0,False,0.0
1103099,f,False,,False,,False,0.0
1103149,m,False,1103150.0,False,1103151.0,False,0.0
1103150,m,False,,False,,False,0.0
1103151,f,False,,False,,False,0.0
1103159,f,False,,False,,False,0.0
1103161,f,False,,False,,False,0.0
1103163,m,False,,False,,False,0.0
1103164,m,False,,False,,False,0.0
1103165,f,False,,False,,False,0.0
1103166,m,False,,False,,False,0.0
1103171,m,False,,False,,False,0.0
1103173,m,False,,False,,False,0.0
1103180,f,False,382854.0,False,218066.0,False,0.0
1103181,f,False,868438.0,False,868433.0,False,0.0
1103182,f,False,809638.0,False,805426.0,False,0.0
1103184,m,False,865189.0,False,845366.0,False,0.0
1103185,m,True,108024.0,False,403389.0,False,0.0
1103186,f,False,843758.0,False,756214.0,False,0.0
1103188,f,False,750739.0,False,949603.0,False,0.0
1103189,f,False,886481.0,False,505516.0,False,0.0
1103190,m,False,853502.0,False,853492.0,False,0.0
1103191,f,False,979711.0,False,772477.0,False,0.0
1103192,f,False,848763.0,False,295386.0,False,0.0
1103200,f,False,1220204.0,False,880583.0,False,0.0
1103208,f,False,631000.0,False,518184.0,False,0.0
1103230,m,False,953002.0,False,635605.0,False,0.0
1103231,f,False,750113.0,False,812137.0,False,0.0
1103232,f,False,817745.0,False,1102666.0,False,0.0
1103233,f,False,847063.0,False,869226.0,False,0.0
1103234,f,False,817898.0,False,1081622.0,False,0.0
1103235,m,False,635584.0,False,891078.0,False,0.0
1103236,m,False,817717.0,False,761872.0,False,0.0
1103238,f,False,953805.0,False,884469.0,False,0.0
1103239,m,False,1085481.0,False,1103240.0,False,0.0
1103240,f,False,,False,,False,0.0
1103241,m,False,793075.0,False,1074691.0,False,0.0
1103245,f,False,982216.0,False,985363.0,False,0.0
1103248,f,False,801729.0,False,1103249.0,False,0.0
1103249,f,False,,False,,False,0.0
1103250,m,False,1088832.0,False,624198.0,False,0.0
1103251,f,False,855936.0,False,786157.0,False,0.0
1103252,m,False,990490.0,False,990491.0,False,0.0
1103255,m,False,,False,,False,0.0
1103258,f,False,964276.0,False,881100.0,False,0.0
1103259,f,False,871889.0,False,881117.0,False,0.0
1103260,m,True,339744.0,False,506535.0,False,0.0
1103261,f,False,1135091.0,False,855838.0,False,0.0
1103262,f,False,870757.0,False,870758.0,False,0.0
1103263,f,False,870757.0,False,1131012.0,False,0.0
1103264,f,False,844237.0,False,894040.0,False,0.0
1103265,f,False,844237.0,False,894040.0,False,0.0
1103267,f,False,758598.0,False,346485.0,False,0.0
1103270,m,False,,False,,False,0.0
1103273,m,False,,False,,False,0.0
1103280,m,False,,False,,False,0.0
1103282,m,False,1103283.0,False,1103284.0,False,0.0
1103283,m,False,,False,,False,0.0
1103284,f,False,,False,,False,0.0
1103304,m,False,642934.0,False,1077815.0,False,0.0
1103307,m,False,,False,,False,0.0
1103321,f,False,,False,,False,0.0
1103322,m,False,,False,,False,0.0
1103335,f,False,,False,,False,0.0
1103337,f,False,,False,,False,0.0
1103347,f,False,,False,,False,0.0
1103353,f,False,,False,,False,0.0
1103354,f,False,917943.0,False,942625.0,False,0.0
1103484,m,False,749724.0,False,976867.0,False,0.03125
1103485,f,False,749724.0,False,976867.0,False,0.03125
1103706,f,False,,False,,False,0.0
1103713,m,False,,False,,False,0.0
1103716,f,False,953235.0,False,884273.0,False,0.0
1103758,f,False,,False,,False,0.0
1103775,f,False,867584.0,False,1103776.0,False,0.0
1103776,f,False,,False,,False,0.0
1104026,f,False,986682.0,False,1098110.0,False,0.0
1104029,f,False,,False,,False,0.0
1104085,m,False,,False,,False,0.0
1104093,m,False,,False,,False,0.0
1104123,m,False,,False,,False,0.0
1104124,f,False,,False,,False,0.0
1104140,m,False,1104141.0,False,1104142.0,False,0.0
1104141,m,False,,False,,False,0.0
1104142,f,False,769306.0,False,771703.0,False,0.0
1104144,f,False,,False,,False,0.0
1104145,f,False,863312.0,False,1104144.0,False,0.0
1104146,f,False,1095511.0,False,1095512.0,False,0.0
1104147,m,False,1095148.0,False,1089933.0,False,0.0
1104148,m,False,964275.0,False,1104149.0,False,0.0
1104149,f,False,,False,,False,0.0
1104342,f,False,,False,,False,0.0
1104428,f,False,881107.0,False,881112.0,False,0.0
1104430,f,False,809424.0,False,809422.0,False,0.0
1104454,f,False,,False,,False,0.0
1104456,m,False,,False,,False,0.0
1104588,f,False,848988.0,False,892089.0,False,0.0
1104590,f,False,798637.0,False,988867.0,False,0.0
1104594,f,False,502992.0,False,861617.0,False,0.0
1104595,m,False,1104596.0,False,1104597.0,False,0.0
1104596,m,False,,False,,False,0.0
1104597,f,False,,False,,False,0.0
1104598,f,False,1088584.0,False,1104599.0,False,0.0
1104599,f,False,,False,,False,0.0
1104600,m,False,1104609.0,False,1104610.0,False,0.0
1104609,m,False,,False,,False,0.0
1104610,f,False,,False,,False,0.0
1104611,f,False,975852.0,True,1104612.0,False,0.0
1104612,f,False,,False,,False,0.0
1104613,f,False,896081.0,False,1104614.0,False,0.0
1104614,f,False,1104615.0,False,1104616.0,False,0.0
1104615,m,False,,False,,False,0.0
1104616,f,False,,False,,False,0.0
1104620,m,False,984257.0,False,1104621.0,False,0.0
1104621,f,False,,False,,False,0.0
1104622,f,False,867355.0,False,867365.0,False,0.0
1104623,m,False,1104624.0,False,1104625.0,False,0.0
1104624,m,False,,False,,False,0.0
1104625,f,False,,False,,False,0.0
1104626,f,False,1104600.0,False,1104627.0,False,0.0
1104627,f,False,,False,,False,0.0
1104628,f,False,1104629.0,False,1104630.0,False,0.0
1104629,m,False,,False,,False,0.0
1104630,f,False,885761.0,False,1250661.0,False,0.0
1104631,f,False,1104632.0,False,1104633.0,False,0.0
1104632,m,False,,False,,False,0.0
1104633,f,False,,False,,False,0.0
1104634,f,False,1104635.0,False,1104636.0,False,0.0
1104635,m,False,,False,,False,0.0
1104636,f,False,,False,,False,0.0
1104637,f,False,1104638.0,False,1104639.0,False,0.0
1104638,m,False,,False,,False,0.0
1104639,f,False,,False,,False,0.0
1104640,f,False,879812.0,False,1104641.0,False,0.0
1104641,f,False,,False,,False,0.0
1104642,f,False,1299595.0,False,1299596.0,False,0.0
1104643,f,False,1104644.0,False,1104645.0,False,0.0
1104644,m,False,,False,,False,0.0
1104645,f,False,,False,,False,0.0
1104646,f,False,896081.0,False,1104614.0,False,0.0
1104647,m,False,1104648.0,False,1104649.0,False,0.0
1104648,m,False,,False,,False,0.0
1104649,f,False,,False,,False,0.0
1104655,f,False,855726.0,False,1104656.0,False,0.0
1104656,f,False,,False,,False,0.0
1104657,f,False,892376.0,False,892379.0,False,0.0
1104658,f,False,975853.0,False,966058.0,False,0.0
1104659,f,False,635842.0,False,966149.0,False,0.0
1104660,f,False,1104661.0,False,879814.0,False,0.0
1104661,m,False,,False,,False,0.0
1104662,f,False,872652.0,True,966149.0,False,0.0
1104663,f,False,1104664.0,False,1104665.0,False,0.0
1104664,m,False,,False,,False,0.0
1104665,f,False,,False,,False,0.0
1104666,m,False,,False,,False,0.0
1104667,f,False,1060743.0,True,1104668.0,False,0.0
1104668,f,False,,False,,False,0.0
1104669,m,False,1104670.0,False,1104671.0,False,0.0
1104670,m,False,,False,,False,0.0
1104671,f,False,1104672.0,False,1104673.0,False,0.0
1104672,m,False,,False,,False,0.0
1104673,f,False,,False,,False,0.0
1104674,f,False,810452.0,False,896100.0,False,0.0
1104675,f,False,810452.0,False,810456.0,False,0.0
1104676,f,False,953121.0,False,1104677.0,False,0.0
1104677,f,False,,False,,False,0.0
1104678,f,False,867401.0,False,1104679.0,False,0.0
1104679,f,False,,False,,False,0.0
1104680,f,False,879822.0,False,1104681.0,False,0.0
1104681,f,False,,False,,False,0.0
1104684,m,False,,False,,False,0.0
1104686,f,False,,False,,False,0.0
1104704,m,False,,False,,False,0.0
1104705,m,False,,False,,False,0.0
1104706,f,False,,False,,False,0.0
1104707,m,False,,False,,False,0.0
1104708,f,False,,False,,False,0.0
1104722,f,False,,False,,False,0.0
1104727,f,False,821733.0,False,840362.0,False,0.0
1104755,m,False,,False,,False,0.0
1104809,f,False,634249.0,False,954750.0,False,0.0
1104902,m,False,,False,,False,0.0
1104906,m,False,1104908.0,False,1104909.0,False,0.0
1104908,m,False,,False,,False,0.0
1104909,f,False,,False,,False,0.0
1104929,f,False,644393.0,False,1104930.0,False,0.0
1104930,f,False,,False,,False,0.0
1105070,m,False,,False,,False,0.0
1105071,f,False,,False,,False,0.0
1105072,m,False,1105070.0,False,1105071.0,False,0.0
1105080,m,False,758354.0,False,842865.0,False,0.0
1105132,f,False,842640.0,False,842633.0,False,0.0
1105175,f,False,1069764.0,False,1076908.0,False,0.0
1105176,f,False,1069764.0,False,1076908.0,False,0.0
1105240,m,False,,False,,False,0.0
1105245,f,False,,False,,False,0.0
1105246,f,False,,False,,False,0.0
1105247,m,False,,False,,False,0.0
1105249,f,False,,False,,False,0.0
1105256,f,False,1105257.0,False,853271.0,False,0.0
1105257,m,False,,False,,False,0.0
1105258,m,False,,False,,False,0.0
1105261,m,False,870058.0,False,1087865.0,False,0.0
1105269,m,False,,False,,False,0.0
1105292,f,True,377566.0,False,191904.0,False,0.0
1105294,f,False,,False,,False,0.0
1105297,f,False,1105298.0,False,1105299.0,False,0.0
1105298,m,False,,False,,False,0.0
1105299,f,False,,False,,False,0.0
1105323,m,False,,False,,False,0.0
1105356,m,False,1088371.0,False,1078269.0,False,0.0
1105369,m,False,,False,,False,0.0
1105418,f,False,,False,,False,0.0
1105427,f,False,,False,,False,0.0
1105488,f,False,878916.0,False,884179.0,False,0.0
1105495,f,False,,False,,False,0.0
1105518,m,False,976991.0,False,976992.0,False,0.0
1105519,f,False,797741.0,False,961743.0,False,0.0
1105521,m,False,,False,,False,0.0
1105588,f,False,960214.0,False,960216.0,False,0.0
1105598,f,False,,False,,False,0.0
1105599,m,False,787115.0,False,1105598.0,False,0.0
1105621,f,False,,False,,False,0.0
1105622,f,False,950488.0,False,1105621.0,False,0.0
1105629,f,False,960214.0,False,965678.0,False,0.0
1105636,m,False,,False,,False,0.0
1105640,m,False,947204.0,False,820937.0,False,0.0
1105699,f,False,,False,,False,0.0
1105700,m,False,,False,,False,0.0
1105708,m,False,,False,,False,0.0
1105713,m,False,,False,,False,0.0
1105730,f,False,,False,,False,0.0
1105808,f,False,959803.0,False,1105809.0,False,0.0
1105809,f,False,1105810.0,False,895436.0,False,0.0
1105810,m,False,,False,,False,0.0
1105811,f,False,959803.0,False,980777.0,False,0.0
1105812,m,False,1105810.0,False,895436.0,False,0.0
1105814,m,False,,False,,False,0.0
1105824,m,False,855212.0,False,860406.0,False,0.0
1105831,f,False,892344.0,False,1105832.0,False,0.0
1105832,f,False,,False,,False,0.0
1106012,m,False,835566.0,False,1106013.0,False,0.0
1106013,f,False,,False,,False,0.0
1106015,f,False,783051.0,False,644424.0,False,0.5
1106023,m,False,,False,,False,0.0
1106025,f,False,,False,,False,0.0
1106026,f,False,1106023.0,False,965186.0,False,0.0
1106030,f,False,838790.0,False,894906.0,False,0.0
1106065,m,False,,False,,False,0.0
1106097,f,False,797052.0,False,1094069.0,False,0.0
1106111,m,False,137377.0,False,834044.0,False,0.0
1106114,m,False,958844.0,False,866846.0,False,0.0
1106115,m,False,1106116.0,False,1106117.0,False,0.0
1106116,m,False,,False,,False,0.0
1106117,f,False,,False,,False,0.0
1106118,f,False,815300.0,False,968113.0,False,0.0
1106120,f,False,835278.0,False,816199.0,False,0.0
1106124,m,False,818169.0,False,1106125.0,False,0.0
1106125,f,False,247658.0,False,971643.0,False,0.0
1106128,f,False,108713.0,False,396762.0,False,0.0
1106157,m,False,,False,,False,0.0
1106201,m,False,833621.0,False,818285.0,False,0.0
1106203,m,False,,False,,False,0.0
1106204,m,False,833621.0,False,818285.0,False,0.0
1106209,f,False,1061381.0,False,728012.0,False,0.0
1106221,f,False,890023.0,False,775235.0,False,0.0
1106252,f,False,895663.0,False,964897.0,False,0.0
1106266,f,False,947663.0,False,954944.0,False,0.0
1106272,f,False,818284.0,False,1101870.0,False,0.0
1106274,f,False,992973.0,False,1061659.0,False,0.0
1106288,m,False,,False,,False,0.0
1106295,f,False,,False,,False,0.0
1106300,m,False,,False,,False,0.0
1106302,m,False,,False,,False,0.0
1106304,f,False,1106305.0,False,1106306.0,False,0.0
1106305,m,False,,False,,False,0.0
1106306,f,False,,False,,False,0.0
1106307,m,False,1106305.0,False,1106308.0,False,0.0
1106308,f,False,,False,,False,0.0
1106309,m,False,921709.0,False,1106310.0,False,0.0
1106310,f,False,,False,,False,0.0
1106311,m,False,1106312.0,False,1106313.0,False,0.0
1106312,m,False,,False,,False,0.0
1106313,f,False,,False,,False,0.0
1106314,f,False,,False,,False,0.0
1106315,f,False,985448.0,False,1106316.0,False,0.0
1106316,f,False,,False,,False,0.0
1106317,f,False,1106318.0,False,1106319.0,False,0.0
1106318,m,False,,False,,False,0.0
1106319,f,False,,False,,False,0.0
1106320,f,False,,False,,False,0.0
1106325,m,False,,False,,False,0.0
1106328,f,False,,False,,False,0.0
1106364,f,False,1106365.0,False,1106366.0,False,0.0
1106365,m,False,,False,,False,0.0
1106366,f,False,849124.0,False,1247739.0,False,0.0
1106372,f,False,925790.0,False,943702.0,False,0.0
1106398,f,False,948068.0,False,868111.0,False,0.0
1106403,m,False,,False,,False,0.0
1106404,f,False,,False,,False,0.0
1106407,f,False,,False,,False,0.0
1106469,f,False,,False,,False,0.0
1106472,m,False,,False,,False,0.0
1106494,f,False,889411.0,False,1106495.0,False,0.0
1106495,f,False,,False,,False,0.0
1106508,f,False,946125.0,False,988061.0,False,0.0
1106519,f,False,892695.0,False,969042.0,False,0.0
1106521,f,False,892695.0,False,969042.0,False,0.0
1106523,f,False,892695.0,False,832295.0,False,0.0
1106524,f,False,518541.0,False,800883.0,False,0.0
1106525,f,False,246727.0,False,1106526.0,False,0.0
1106526,f,False,,False,,False,0.0
1106545,f,False,818566.0,False,968628.0,False,0.0
1106547,f,False,853388.0,False,831725.0,False,0.0
1106548,f,False,634250.0,False,861581.0,False,0.0
1106549,m,True,,False,,False,0.0
1106550,f,False,1077945.0,False,881093.0,False,0.0
1106553,f,False,1106554.0,False,894844.0,True,0.75
1106554,m,False,,False,,False,0.0
1106555,f,False,951287.0,False,871606.0,False,0.125
1106556,f,False,1170244.0,False,1106553.0,False,0.875
1106557,m,False,980073.0,False,1106558.0,False,0.0
1106558,f,False,,False,,False,0.0
1106560,f,False,,False,,False,0.0
1106567,f,False,,False,,False,0.0
1106584,m,False,396649.0,False,855208.0,False,0.0
1106672,f,False,945566.0,False,507975.0,False,0.0
1106676,f,False,282935.0,False,945567.0,False,0.0
1106679,m,False,282935.0,False,945567.0,False,0.0
1106680,m,False,282935.0,False,945567.0,False,0.0
1106682,m,False,282935.0,False,792166.0,False,0.0
1106684,f,False,282935.0,False,792166.0,False,0.0
1106686,f,False,945566.0,False,885262.0,False,0.0
1106687,m,False,945566.0,False,885262.0,False,0.0
1106704,f,False,724476.0,False,833351.0,False,0.0
1106713,f,False,,False,,False,0.0
1106730,m,False,,False,,False,0.0
1106732,f,False,877285.0,False,860382.0,False,0.0
1106741,m,False,837726.0,False,860379.0,False,0.0
1106750,m,False,,False,,False,0.0
1106751,m,False,1106750.0,False,976412.0,False,0.0
1106763,m,False,,False,,False,0.0
1106764,f,False,767051.0,False,1089828.0,False,0.0234375
1106776,f,False,1086698.0,False,860406.0,False,0.0
1106785,f,False,1086698.0,False,860406.0,False,0.0
1106812,f,False,837990.0,False,806372.0,False,0.0
1106816,f,False,885210.0,False,966085.0,False,0.0
1106846,f,False,973652.0,False,841096.0,False,0.015625
1106855,m,False,1078958.0,False,951646.0,False,0.0
1106913,f,False,985037.0,False,1106914.0,False,0.0
1106914,f,False,,False,,False,0.0
1106918,f,False,976904.0,False,801985.0,False,0.0625
1106923,m,False,,False,,False,0.0
1106924,m,False,,False,,False,0.0
1106927,m,False,856386.0,False,856392.0,False,0.0
1106930,f,False,,False,,False,0.0
1106932,f,True,883488.0,False,1106933.0,False,0.0
1106933,f,False,,False,,False,0.0
1106943,f,False,972544.0,False,847492.0,False,0.0
1106949,f,False,947403.0,False,949112.0,False,0.0
1106950,f,False,947403.0,False,949112.0,False,0.0
1106952,f,False,877285.0,False,831476.0,False,0.0
1106953,f,False,877285.0,False,831476.0,False,0.0
1106955,f,False,877285.0,False,831476.0,False,0.0
1106959,f,False,956090.0,False,965940.0,False,0.0
1106960,m,False,956090.0,False,965940.0,False,0.0
1106962,f,False,956090.0,False,965940.0,False,0.0
1106964,f,False,855932.0,False,233506.0,False,0.0
1106974,f,False,518355.0,False,1094560.0,False,0.0
1106991,f,False,867874.0,False,980225.0,False,0.0
1107117,f,False,1107118.0,False,1107119.0,False,0.0
1107118,m,False,981061.0,False,1107120.0,False,0.0
1107119,f,False,,False,,False,0.0
1107120,f,False,,False,,False,0.0
1107121,m,False,788355.0,False,793627.0,False,0.0
1107125,f,False,,False,,False,0.0
1107130,f,False,965936.0,False,855794.0,False,0.0
1107241,m,False,845415.0,False,1129142.0,False,0.0
1107242,f,False,1129143.0,False,845414.0,False,0.0
1107243,f,False,1129144.0,False,969217.0,False,0.0
1107244,f,False,765071.0,False,861363.0,False,0.0
1107245,f,False,792156.0,False,966748.0,False,0.0
1107246,f,False,866662.0,False,778994.0,False,0.0
1107264,m,False,,False,,False,0.0
1107267,f,False,,False,,False,0.0
1107270,f,False,,False,,False,0.0
1107274,m,False,952350.0,False,1107270.0,False,0.0
1107275,f,False,871780.0,False,781761.0,False,0.0
1107277,f,False,,False,,False,0.0
1107286,m,False,,False,,False,0.0
1107296,f,False,,False,,False,0.0
1107301,f,False,1098791.0,False,1107296.0,False,0.0
1107379,m,False,,False,,False,0.0
1107464,m,False,,False,,False,0.0
1107467,f,False,,False,,False,0.0
1107576,m,False,833379.0,False,863306.0,False,0.0
1107578,f,False,807209.0,False,984775.0,False,0.0
1107586,m,False,844730.0,False,1107587.0,False,0.0
1107587,f,False,,False,,False,0.0
1107588,f,False,847063.0,False,895084.0,False,0.0
1107589,f,False,847063.0,False,895084.0,False,0.0
1107601,f,False,,False,,False,0.0
1107603,m,False,,False,,False,0.0
1107604,f,False,,False,,False,0.0
1107605,f,False,,False,,False,0.0
1107705,f,False,,False,,False,0.0
1107726,m,False,,False,,False,0.0
1107805,f,False,,False,,False,0.0
1107821,f,False,,False,,False,0.0
1107824,f,False,,False,,False,0.0
1107825,f,False,832621.0,False,115617.0,False,0.0
1107827,m,False,1107828.0,False,822120.0,False,0.0
1107828,m,False,,False,,False,0.0
1107831,f,False,834397.0,False,1107824.0,False,0.0
1107834,f,False,,False,,False,0.0
1107843,f,False,,False,,False,0.0
1107846,m,False,,False,,False,0.0
1107853,m,False,1107854.0,False,1107855.0,False,0.0
1107854,m,False,,False,,False,0.0
1107855,f,False,,False,,False,0.0
1107863,f,False,,False,,False,0.0
1107871,f,False,970755.0,False,852561.0,False,0.0
1107878,f,False,889208.0,False,853710.0,False,0.0
1107882,f,False,837595.0,False,976868.0,False,0.09375
1107888,f,False,877285.0,False,963647.0,False,0.0
1107893,m,False,1107827.0,False,834398.0,False,0.0
1107894,f,False,1107827.0,False,834398.0,False,0.0
1107896,m,False,,False,,False,0.0
1107898,m,False,834397.0,False,1107805.0,False,0.0
1107900,m,False,861756.0,False,861757.0,False,0.0
1107901,m,False,975472.0,False,1107902.0,False,0.0
1107902,f,False,,False,,False,0.0
1107904,f,False,858121.0,False,861755.0,False,0.0
1107993,f,False,,False,,False,0.0
1107994,f,False,,False,,False,0.0
1108057,f,False,,False,,False,0.0
1108058,m,False,861641.0,False,1090354.0,False,0.0
1108086,m,False,,False,,False,0.0
1108087,f,False,,False,,False,0.0
1108111,f,False,,False,,False,0.0
1108113,f,False,957084.0,False,810241.0,False,0.0
1108115,m,False,,False,,False,0.0
1108120,m,False,,False,,False,0.0
1108128,f,False,858331.0,False,865458.0,False,0.0
1108139,f,False,809759.0,False,1108111.0,False,0.0
1108153,f,False,960377.0,False,895048.0,False,0.0
1108171,m,False,801180.0,False,859430.0,False,0.0
1108173,f,False,963551.0,False,870822.0,False,0.0
1108174,m,False,963551.0,False,870822.0,False,0.0
1108179,f,False,861920.0,False,988898.0,False,0.0
1108191,m,False,,False,,False,0.0
1108204,f,False,,False,,False,0.0
1108207,m,False,849259.0,False,789288.0,False,0.0625
1108260,m,False,988834.0,False,861491.0,False,0.0
1108262,f,False,988834.0,False,861491.0,False,0.0
1108263,f,False,988834.0,False,861491.0,False,0.0
1108269,f,False,641721.0,False,878221.0,False,0.0
1108274,f,False,813774.0,False,866811.0,False,0.0
1108345,m,False,349254.0,False,1108346.0,False,0.0
1108346,f,False,,False,,False,0.0
1108381,f,False,,False,,False,0.0
1108400,f,False,864907.0,False,988051.0,False,0.01171875
1108436,m,False,948227.0,False,948233.0,False,0.0
1108438,m,False,878734.0,False,971104.0,False,0.0
1108669,m,False,926301.0,False,926329.0,False,0.0
1108670,f,False,1108669.0,False,925680.0,False,0.0
1108779,f,False,953045.0,False,953046.0,False,0.0
1108780,f,False,234053.0,False,1108781.0,False,0.0
1108781,f,False,,False,,False,0.0
1108800,f,False,,False,,False,0.0
1108801,f,False,934639.0,False,904999.0,False,0.0
1108802,f,False,934639.0,False,904999.0,False,0.0
1108803,f,False,1108804.0,False,1108805.0,False,0.0
1108804,m,False,,False,,False,0.0
1108805,f,False,,False,,False,0.0
1108867,m,False,,False,,False,0.0
1108868,f,False,,False,,False,0.0
1108919,f,False,955023.0,False,767101.0,False,0.0
1109040,f,False,842831.0,False,886250.0,False,0.0
1109475,m,False,775256.0,False,896204.0,False,0.0
1109476,f,False,861924.0,False,758170.0,False,0.0
1109478,m,False,,False,,False,0.0
1109480,m,False,836993.0,False,359186.0,False,0.0
1109481,m,False,836993.0,False,359186.0,False,0.0
1109483,m,False,836993.0,False,359186.0,False,0.0
1109484,f,False,,False,,False,0.0
1109485,f,False,775256.0,False,878222.0,False,0.0
1109618,f,False,,False,,False,0.0
1109646,f,False,1109647.0,False,755842.0,False,0.0
1109647,m,False,,False,,False,0.0
1109648,f,False,,False,,False,0.0
1109659,f,False,520635.0,False,1109646.0,False,0.0
1109664,f,False,882551.0,False,1109648.0,False,0.0
1109667,f,False,150608.0,False,139890.0,False,0.0
1109676,m,False,,False,,False,0.0
1109754,m,False,520934.0,False,520933.0,False,0.0
1109776,f,False,,False,,False,0.0
1109781,f,False,1088371.0,False,1109776.0,False,0.0
1109787,m,False,,False,,False,0.0
1109816,f,False,1109787.0,False,793462.0,False,0.0
1109827,f,False,,False,,False,0.0
1109828,f,False,,False,,False,0.0
1109924,m,False,634055.0,False,837301.0,False,0.0
1109966,f,False,,False,,False,0.0
1109967,f,False,964275.0,False,964268.0,False,0.0
1109969,m,False,964271.0,False,881100.0,False,0.0
1109991,m,False,947611.0,False,964561.0,False,0.0
1110126,f,False,136852.0,False,412423.0,False,0.0
1110199,m,False,943716.0,False,845543.0,False,0.0
1110208,f,False,,False,,False,0.0
1110209,f,False,,False,,False,0.0
1110215,m,False,,False,,False,0.0
1110227,f,False,982527.0,False,982528.0,False,0.0
1110229,f,False,982527.0,False,982528.0,False,0.0
1110230,f,False,,False,,False,0.0
1110237,f,False,,False,,False,0.0
1110238,f,False,,False,,False,0.0
1110239,m,False,,False,,False,0.0
1110250,f,False,890663.0,False,819428.0,False,0.0
1110251,m,False,,False,,False,0.0
1110257,f,False,854127.0,False,882116.0,False,0.0
1110264,f,False,946563.0,False,943356.0,False,0.0
1110266,f,False,946563.0,False,943356.0,False,0.0
1110284,f,False,,False,,False,0.0
1110291,f,False,968888.0,False,981056.0,False,0.5
1110292,f,False,968888.0,False,981056.0,False,0.5
1110293,f,False,1076579.0,False,1076584.0,False,0.0
1110295,f,False,1110296.0,False,775705.0,False,0.0
1110296,m,False,,False,,False,0.0
1110297,f,False,1110296.0,False,775705.0,False,0.0
1110298,f,False,887438.0,False,1070103.0,False,0.0
1110301,f,False,,False,,False,0.0
1110303,m,False,,False,,False,0.0
1110306,f,False,,False,,False,0.0
1110374,m,False,986332.0,False,986333.0,False,0.0
1110375,f,False,986332.0,False,986333.0,False,0.0
1110380,f,False,517925.0,False,269219.0,False,0.0
1110410,f,False,947607.0,False,792375.0,False,0.0
1110463,m,False,868268.0,False,135633.0,False,0.0625
1110600,m,False,872794.0,False,803242.0,False,0.0
1110604,f,False,872794.0,False,803242.0,False,0.0
1110606,f,False,947611.0,False,803243.0,False,0.0
1110618,f,False,811282.0,False,412652.0,False,0.0
1110620,m,False,,False,,False,0.0
1110622,f,False,,False,,False,0.0
1110634,f,False,971054.0,False,894370.0,True,0.0
1110635,m,False,,False,,False,0.0
1110640,f,False,894377.0,False,894370.0,True,0.0
1110668,m,False,975786.0,False,518321.0,False,0.0
1110730,m,False,,False,,False,0.0
1110857,m,False,836993.0,False,963878.0,False,0.0
1110858,m,False,836993.0,False,963878.0,False,0.0
1110859,m,False,836993.0,False,963878.0,False,0.0
1110860,f,False,836993.0,False,963878.0,False,0.0
1110994,f,False,,False,,False,0.0
1110995,f,False,,False,,False,0.0
1110996,f,False,,False,,False,0.0
1111039,f,False,,False,,False,0.0
1111041,m,False,953154.0,False,1110996.0,False,0.0
1111063,f,False,953154.0,False,254310.0,False,0.0
1111098,m,False,894219.0,False,953486.0,False,0.0
1111100,f,False,894219.0,False,953486.0,False,0.0
1111106,f,False,,False,,False,0.0
1111202,m,False,,False,,False,0.0
1111207,m,False,,False,,False,0.0
1111217,m,False,,False,,False,0.0
1111219,f,False,,False,,False,0.0
1111222,f,False,1111207.0,False,1111219.0,False,0.0
1111227,f,False,836132.0,False,644455.0,False,0.0
1111228,f,False,836132.0,False,644455.0,False,0.0
1111230,f,False,787186.0,False,624872.0,False,0.0625
1111257,f,False,821730.0,False,847931.0,False,0.0
1111334,f,False,146901.0,False,881807.0,False,0.0
1111335,f,False,1111336.0,False,1111334.0,False,0.0
1111336,m,False,,False,,False,0.0
1111342,f,False,1111343.0,False,1111334.0,False,0.0
1111343,m,False,,False,,False,0.0
1111349,m,False,895770.0,False,1111335.0,False,0.0
1111354,f,False,953805.0,False,884470.0,False,0.0
1111355,f,False,953803.0,False,953795.0,False,0.0
1111374,f,False,1111375.0,False,887370.0,False,0.0
1111375,m,False,,False,,False,0.0
1111376,m,False,990890.0,False,990891.0,False,0.0
1111379,f,False,973330.0,False,964800.0,False,0.0
1111380,m,False,760139.0,False,984771.0,False,0.0
1111385,f,False,,False,,False,0.0
1111429,m,False,,False,,False,0.0
1111431,m,False,,False,,False,0.0
1111440,f,False,,False,,False,0.0
1111441,f,False,812932.0,False,1111440.0,False,0.0
1111442,f,False,,False,,False,0.0
1111451,f,False,,False,,False,0.0
1111452,f,False,,False,,False,0.0
1111453,f,False,975560.0,False,867239.0,False,0.0
1111454,m,False,810021.0,False,815288.0,False,0.0
